event_id,product,category,date,log_units,log_price,treat,post,event_week,week
E0000,FOOD_1_P1,FOOD_1,2020-07-08,5.10448986956788,0.8714607159563611,1,0,1,28
E0000,FOOD_1_P2,FOOD_1,2020-07-08,4.611549792952131,0.9905444076982959,0,0,1,28
E0000,FOOD_1_P4,FOOD_1,2020-07-08,5.263570630218202,0.9108358811911913,0,0,1,28
E0000,FOOD_1_P5,FOOD_1,2020-07-08,4.697840520829399,0.8955572714872428,0,0,1,28
E0000,FOOD_1_P1,FOOD_1,2020-07-09,5.406992383173693,0.8695764116490622,1,0,1,28
E0000,FOOD_1_P2,FOOD_1,2020-07-09,4.706733501397532,0.9887602195879249,0,0,1,28
E0000,FOOD_1_P4,FOOD_1,2020-07-09,5.027033439905892,0.9107554403754781,0,0,1,28
E0000,FOOD_1_P5,FOOD_1,2020-07-09,4.586904377181199,0.8929402182659046,0,0,1,28
E0000,FOOD_1_P1,FOOD_1,2020-07-10,5.395353329059631,0.8768844014950623,1,0,1,28
E0000,FOOD_1_P2,FOOD_1,2020-07-10,4.674696248636701,0.9768965299840133,0,0,1,28
E0000,FOOD_1_P4,FOOD_1,2020-07-10,4.859036909945142,0.9042586356503163,0,0,1,28
E0000,FOOD_1_P5,FOOD_1,2020-07-10,4.734881792509748,0.8904804949743379,0,0,1,28
E0000,FOOD_1_P1,FOOD_1,2020-07-11,5.386511377283953,0.871335206072293,1,0,1,28
E0000,FOOD_1_P2,FOOD_1,2020-07-11,4.3688147407016515,0.974219959671791,0,0,1,28
E0000,FOOD_1_P4,FOOD_1,2020-07-11,5.062468442736273,0.9021918074946533,0,0,1,28
E0000,FOOD_1_P5,FOOD_1,2020-07-11,5.067834447847064,0.8870678731972518,0,0,1,28
E0000,FOOD_1_P1,FOOD_1,2020-07-12,5.1003541137641255,0.8668483550602886,1,0,1,28
E0000,FOOD_1_P2,FOOD_1,2020-07-12,4.30433532695801,0.9697177482570075,0,0,1,28
E0000,FOOD_1_P4,FOOD_1,2020-07-12,5.274639239193459,0.9022323746231148,0,0,1,28
E0000,FOOD_1_P5,FOOD_1,2020-07-12,5.1142142236716515,0.8833542316278902,0,0,1,28
E0000,FOOD_1_P1,FOOD_1,2020-07-13,5.455492040920035,0.6469461616592312,1,1,2,29
E0000,FOOD_1_P2,FOOD_1,2020-07-13,4.334672938290411,0.9776115818557389,0,1,2,29
E0000,FOOD_1_P4,FOOD_1,2020-07-13,5.374861654187822,0.897189458571754,0,1,2,29
E0000,FOOD_1_P5,FOOD_1,2020-07-13,4.990024340192131,0.882030495189041,0,1,2,29
E0000,FOOD_1_P1,FOOD_1,2020-07-14,5.527761030410726,0.6449543379584601,1,1,2,29
E0000,FOOD_1_P2,FOOD_1,2020-07-14,4.573369873438294,0.9690729173131245,0,1,2,29
E0000,FOOD_1_P4,FOOD_1,2020-07-14,5.409814017561712,0.9054319885392791,0,1,2,29
E0000,FOOD_1_P5,FOOD_1,2020-07-14,5.026836673434263,0.8805806492400761,0,1,2,29
E0000,FOOD_1_P1,FOOD_1,2020-07-15,5.808532804188332,0.6449543379584601,1,1,2,29
E0000,FOOD_1_P2,FOOD_1,2020-07-15,4.657762636107262,0.9618757650946387,0,1,2,29
E0000,FOOD_1_P4,FOOD_1,2020-07-15,5.223917043971786,0.9166506670897029,0,1,2,29
E0000,FOOD_1_P5,FOOD_1,2020-07-15,4.666547465662995,0.8899878234531026,0,1,2,29
E0000,FOOD_1_P1,FOOD_1,2020-07-16,5.885826215084985,0.644114486982634,1,1,2,29
E0000,FOOD_1_P2,FOOD_1,2020-07-16,4.785489740111373,0.9674400158927102,0,1,2,29
E0000,FOOD_1_P4,FOOD_1,2020-07-16,4.986752353632924,0.9190469300678721,0,1,2,29
E0000,FOOD_1_P5,FOOD_1,2020-07-16,4.624286303180321,0.8880147065224182,0,1,2,29
E0000,FOOD_1_P1,FOOD_1,2020-07-17,5.9518137414781895,0.645793484176475,1,1,2,29
E0000,FOOD_1_P2,FOOD_1,2020-07-17,4.581696829802449,0.974219959671791,0,1,2,29
E0000,FOOD_1_P4,FOOD_1,2020-07-17,4.888241645882189,0.9189671470775632,0,1,2,29
E0000,FOOD_1_P5,FOOD_1,2020-07-17,4.87336358185601,0.8897003196006243,0,1,2,29
E0001,FOOD_1_P1,FOOD_1,2020-08-03,4.984291318756654,0.8612430300899178,1,0,0,32
E0001,FOOD_1_P2,FOOD_1,2020-08-03,4.361696368200631,0.9689211319373541,0,0,0,32
E0001,FOOD_1_P3,FOOD_1,2020-08-03,4.854994615883632,0.5316865144333199,0,0,0,32
E0001,FOOD_1_P4,FOOD_1,2020-08-03,5.394854066596066,0.9121220550019353,0,0,0,32
E0001,FOOD_1_P1,FOOD_1,2020-08-04,5.118532589406052,0.8604396983341395,1,0,0,32
E0001,FOOD_1_P2,FOOD_1,2020-08-04,4.522983515000144,0.9694522799883873,0,0,0,32
E0001,FOOD_1_P3,FOOD_1,2020-08-04,5.024669683060059,0.5294510878891555,0,0,0,32
E0001,FOOD_1_P4,FOOD_1,2020-08-04,5.2762762356711566,0.9121220550019353,0,0,0,32
E0001,FOOD_1_P1,FOOD_1,2020-08-05,5.2699178920263385,0.8569652657893402,1,0,0,32
E0001,FOOD_1_P2,FOOD_1,2020-08-05,4.69125613490122,0.968237812496902,0,0,0,32
E0001,FOOD_1_P3,FOOD_1,2020-08-05,4.96319421949612,0.5301575520654827,0,0,0,32
E0001,FOOD_1_P4,FOOD_1,2020-08-05,5.212105669728971,0.9127243799945466,0,0,0,32
E0001,FOOD_1_P1,FOOD_1,2020-08-06,5.458308102856978,0.8558610910476916,1,0,0,32
E0001,FOOD_1_P2,FOOD_1,2020-08-06,4.749010755963765,0.9634414576604872,0,0,0,32
E0001,FOOD_1_P3,FOOD_1,2020-08-06,4.364117214130314,0.7529243845958061,0,0,0,32
E0001,FOOD_1_P4,FOOD_1,2020-08-06,4.954629157306516,0.9042181506398859,0,0,0,32
E0001,FOOD_1_P1,FOOD_1,2020-08-07,5.597829190753394,0.8570501518298819,1,0,0,32
E0001,FOOD_1_P2,FOOD_1,2020-08-07,4.631812116934513,0.9585069540072348,0,0,0,32
E0001,FOOD_1_P3,FOOD_1,2020-08-07,4.178379291165174,0.7485818874480459,0,0,0,32
E0001,FOOD_1_P4,FOOD_1,2020-08-07,4.886959932735035,0.9030433717885255,0,0,0,32
E0001,FOOD_1_P1,FOOD_1,2020-08-08,5.334167019441734,0.8579410204856833,1,0,0,32
E0001,FOOD_1_P2,FOOD_1,2020-08-08,4.336636932375072,0.9598864759918012,0,0,0,32
E0001,FOOD_1_P3,FOOD_1,2020-08-08,4.077028840012413,0.7489129584658025,0,0,0,32
E0001,FOOD_1_P4,FOOD_1,2020-08-08,4.94242782838314,0.9070077782752383,0,0,0,32
E0001,FOOD_1_P1,FOOD_1,2020-08-09,5.093013733362158,0.8525412327101953,1,0,0,32
E0001,FOOD_1_P2,FOOD_1,2020-08-09,4.261411467315905,0.9648904017102173,0,0,0,32
E0001,FOOD_1_P3,FOOD_1,2020-08-09,4.284827171296749,0.7458345028389518,0,0,0,32
E0001,FOOD_1_P4,FOOD_1,2020-08-09,5.270894780970065,0.9051488914553105,0,0,0,32
E0001,FOOD_1_P1,FOOD_1,2020-08-10,4.987980603531449,0.8529674720073864,1,0,1,33
E0001,FOOD_1_P2,FOOD_1,2020-08-10,4.319353040145823,0.9642424494073272,0,0,1,33
E0001,FOOD_1_P3,FOOD_1,2020-08-10,4.45166929500233,0.741079834315248,0,0,1,33
E0001,FOOD_1_P4,FOOD_1,2020-08-10,5.303006356034168,0.9040157009985424,0,0,1,33
E0001,FOOD_1_P1,FOOD_1,2020-08-11,5.0476741415312425,0.8541174114428646,1,0,1,33
E0001,FOOD_1_P2,FOOD_1,2020-08-11,4.471067201464611,0.9645855352774609,0,0,1,33
E0001,FOOD_1_P3,FOOD_1,2020-08-11,4.540311613639595,0.7329926984820687,0,0,1,33
E0001,FOOD_1_P4,FOOD_1,2020-08-11,5.378283148185918,0.9048252537648769,0,0,1,33
E0001,FOOD_1_P1,FOOD_1,2020-08-12,5.199215005504826,0.8667222649056612,1,0,1,33
E0001,FOOD_1_P2,FOOD_1,2020-08-12,4.686012573832192,0.9674400158927102,0,0,1,33
E0001,FOOD_1_P3,FOOD_1,2020-08-12,4.554087395758775,0.7311652477474663,0,0,1,33
E0001,FOOD_1_P4,FOOD_1,2020-08-12,5.148598518298095,0.9041776639903529,0,0,1,33
E0001,FOOD_1_P1,FOOD_1,2020-08-13,5.338931339433292,0.876093542122742,1,0,1,33
E0001,FOOD_1_P2,FOOD_1,2020-08-13,4.79015486020153,0.9625634442048336,0,0,1,33
E0001,FOOD_1_P3,FOOD_1,2020-08-13,4.507998274235818,0.7340011745682115,0,0,1,33
E0001,FOOD_1_P4,FOOD_1,2020-08-13,4.950035671967326,0.8990224903076353,0,0,1,33
E0001,FOOD_1_P1,FOOD_1,2020-08-14,5.549815111358774,0.8718371511198503,1,0,1,33
E0001,FOOD_1_P2,FOOD_1,2020-08-14,4.667675391339489,0.9662611516487951,0,0,1,33
E0001,FOOD_1_P3,FOOD_1,2020-08-14,4.275276264727001,0.730539299777008,0,0,1,33
E0001,FOOD_1_P4,FOOD_1,2020-08-14,4.950672952923573,0.8988596901444755,0,0,1,33
E0001,FOOD_1_P1,FOOD_1,2020-08-15,5.335998433515726,0.8703724399291508,1,0,1,33
E0001,FOOD_1_P2,FOOD_1,2020-08-15,4.391234115424795,0.9703621636618824,0,0,1,33
E0001,FOOD_1_P3,FOOD_1,2020-08-15,4.079738409832738,0.7431746741595934,0,0,1,33
E0001,FOOD_1_P4,FOOD_1,2020-08-15,5.051201255842917,0.9038132103630424,0,0,1,33
E0001,FOOD_1_P1,FOOD_1,2020-08-16,5.073359670668218,0.8630587172772185,1,0,1,33
E0001,FOOD_1_P2,FOOD_1,2020-08-16,4.132603274339191,0.9833884754066493,0,0,1,33
E0001,FOOD_1_P3,FOOD_1,2020-08-16,4.162781723775329,0.7475880162381916,0,0,1,33
E0001,FOOD_1_P4,FOOD_1,2020-08-16,5.307425758912028,0.8985747260683752,0,0,1,33
E0001,FOOD_1_P1,FOOD_1,2020-08-17,5.463704678301283,0.6369471308717461,1,1,2,34
E0001,FOOD_1_P2,FOOD_1,2020-08-17,4.306224921257599,0.9815165167918625,0,1,2,34
E0001,FOOD_1_P3,FOOD_1,2020-08-17,4.454696072633257,0.7541011598969428,0,1,2,34
E0001,FOOD_1_P4,FOOD_1,2020-08-17,5.465863637759837,0.8967000821091508,0,1,2,34
E0001,FOOD_1_P1,FOOD_1,2020-08-18,5.470799003060018,0.6385325872867224,1,1,2,34
E0001,FOOD_1_P2,FOOD_1,2020-08-18,4.547646999744425,0.9792279716447524,0,1,2,34
E0001,FOOD_1_P3,FOOD_1,2020-08-18,4.494015136621929,0.7580918692003275,0,1,2,34
E0001,FOOD_1_P4,FOOD_1,2020-08-18,5.342094988893924,0.8897824719933589,0,1,2,34
E0001,FOOD_1_P1,FOOD_1,2020-08-19,5.671741260444738,0.6445869899445683,1,1,2,34
E0001,FOOD_1_P2,FOOD_1,2020-08-19,4.700571270751344,0.9830517813648235,0,1,2,34
E0001,FOOD_1_P3,FOOD_1,2020-08-19,4.5531397778937075,0.7673265787341967,0,1,2,34
E0001,FOOD_1_P4,FOOD_1,2020-08-19,5.287559709895077,0.8944949195036976,0,1,2,34
E0001,FOOD_1_P1,FOOD_1,2020-08-20,5.894237531346878,0.6409587488143592,1,1,2,34
E0001,FOOD_1_P2,FOOD_1,2020-08-20,4.718230978272105,0.987159176706596,0,1,2,34
E0001,FOOD_1_P3,FOOD_1,2020-08-20,4.504576070752389,0.763419233545277,0,1,2,34
E0001,FOOD_1_P4,FOOD_1,2020-08-20,4.915591745409362,0.8940451229268352,0,1,2,34
E0001,FOOD_1_P1,FOOD_1,2020-08-21,5.843805252576028,0.6376873233555781,1,1,2,34
E0001,FOOD_1_P2,FOOD_1,2020-08-21,4.567987394860375,0.9844726079265249,0,1,2,34
E0001,FOOD_1_P3,FOOD_1,2020-08-21,4.192680462942962,0.7506138802082738,0,1,2,34
E0001,FOOD_1_P4,FOOD_1,2020-08-21,4.931736376489838,0.8897824719933589,0,1,2,34
E0002,FOOD_1_P1,FOOD_1,2020-08-16,5.073359670668218,0.8630587172772185,1,0,0,33
E0002,FOOD_1_P4,FOOD_1,2020-08-16,5.307425758912028,0.8985747260683752,0,0,0,33
E0002,FOOD_1_P5,FOOD_1,2020-08-16,5.204281374621442,0.8594663798763941,0,0,0,33
E0002,FOOD_1_P1,FOOD_1,2020-08-17,5.463704678301283,0.6369471308717461,1,0,0,34
E0002,FOOD_1_P4,FOOD_1,2020-08-17,5.465863637759837,0.8967000821091508,0,0,0,34
E0002,FOOD_1_P5,FOOD_1,2020-08-17,5.144816475562275,0.8528396192935384,0,0,0,34
E0002,FOOD_1_P1,FOOD_1,2020-08-18,5.470799003060018,0.6385325872867224,1,0,0,34
E0002,FOOD_1_P4,FOOD_1,2020-08-18,5.342094988893924,0.8897824719933589,0,0,0,34
E0002,FOOD_1_P5,FOOD_1,2020-08-18,5.001258132283659,0.8368578382262444,0,0,0,34
E0002,FOOD_1_P1,FOOD_1,2020-08-19,5.671741260444738,0.6445869899445683,1,0,0,34
E0002,FOOD_1_P4,FOOD_1,2020-08-19,5.287559709895077,0.8944949195036976,0,0,0,34
E0002,FOOD_1_P5,FOOD_1,2020-08-19,4.720193862556873,0.8365113228678155,0,0,0,34
E0002,FOOD_1_P1,FOOD_1,2020-08-20,5.894237531346878,0.6409587488143592,1,0,0,34
E0002,FOOD_1_P4,FOOD_1,2020-08-20,4.915591745409362,0.8940451229268352,0,0,0,34
E0002,FOOD_1_P5,FOOD_1,2020-08-20,4.664758977399749,0.8324307476623314,0,0,0,34
E0002,FOOD_1_P1,FOOD_1,2020-08-21,5.843805252576028,0.6376873233555781,1,0,0,34
E0002,FOOD_1_P4,FOOD_1,2020-08-21,4.931736376489838,0.8897824719933589,0,0,0,34
E0002,FOOD_1_P5,FOOD_1,2020-08-21,4.822134686225586,0.8343862922526699,0,0,0,34
E0002,FOOD_1_P1,FOOD_1,2020-08-22,5.3531369363121435,0.850065455631364,1,0,0,34
E0002,FOOD_1_P4,FOOD_1,2020-08-22,5.004214726293333,0.8902341895543735,0,0,0,34
E0002,FOOD_1_P5,FOOD_1,2020-08-22,5.056245805348308,0.8245262586163252,0,0,0,34
E0002,FOOD_1_P1,FOOD_1,2020-08-23,5.212813942934096,0.8492530905354878,1,0,1,34
E0002,FOOD_1_P4,FOOD_1,2020-08-23,5.21134235253363,0.8842219823486495,0,0,1,34
E0002,FOOD_1_P5,FOOD_1,2020-08-23,5.2411118927772575,0.8213204942829281,0,0,1,34
E0002,FOOD_1_P1,FOOD_1,2020-08-24,4.9811378233072325,0.8439350696820146,1,0,1,35
E0002,FOOD_1_P4,FOOD_1,2020-08-24,5.430572945668508,0.8790456658442424,0,0,1,35
E0002,FOOD_1_P5,FOOD_1,2020-08-24,5.0279511718614875,0.8236489886241034,0,0,1,35
E0002,FOOD_1_P1,FOOD_1,2020-08-25,5.002670324441959,0.8413085315404658,1,0,1,35
E0002,FOOD_1_P4,FOOD_1,2020-08-25,5.440207477547653,0.8717535111064189,0,0,1,35
E0002,FOOD_1_P5,FOOD_1,2020-08-25,4.978043229495596,0.8185014817126469,0,0,1,35
E0002,FOOD_1_P1,FOOD_1,2020-08-26,5.217595261469674,0.8369011442046416,1,0,1,35
E0002,FOOD_1_P4,FOOD_1,2020-08-26,5.283457503641013,0.8664279927017509,0,0,1,35
E0002,FOOD_1_P5,FOOD_1,2020-08-26,4.7487509144656155,0.8205724688151841,0,0,1,35
E0002,FOOD_1_P1,FOOD_1,2020-08-27,5.399835509738385,0.8364246752635676,1,0,1,35
E0002,FOOD_1_P4,FOOD_1,2020-08-27,5.015092014813197,0.8732162023006061,0,0,1,35
E0002,FOOD_1_P5,FOOD_1,2020-08-27,4.6137334166485795,0.8177513437844762,0,0,1,35
E0002,FOOD_1_P1,FOOD_1,2020-08-28,5.456901063163783,0.8276343662686974,1,0,1,35
E0002,FOOD_1_P4,FOOD_1,2020-08-28,4.915518428938784,0.8695344978657085,0,0,1,35
E0002,FOOD_1_P5,FOOD_1,2020-08-28,4.871679693207072,0.8176189080707851,0,0,1,35
E0002,FOOD_1_P1,FOOD_1,2020-08-29,5.343338532195557,0.8203083261766243,1,0,1,35
E0002,FOOD_1_P4,FOOD_1,2020-08-29,5.067141643536563,0.8718789685033426,0,0,1,35
E0002,FOOD_1_P5,FOOD_1,2020-08-29,5.0157554967908276,0.8205724688151841,0,0,1,35
E0002,FOOD_1_P1,FOOD_1,2020-08-30,5.644669210163695,0.6078071333929299,1,1,2,35
E0002,FOOD_1_P4,FOOD_1,2020-08-30,5.282340412024896,0.8676885500349377,0,1,2,35
E0002,FOOD_1_P5,FOOD_1,2020-08-30,5.147436335588401,0.8253589528684497,0,1,2,35
E0002,FOOD_1_P1,FOOD_1,2020-08-31,5.354177716044658,0.601360784929237,1,1,2,36
E0002,FOOD_1_P4,FOOD_1,2020-08-31,5.424377166208769,0.8715025490840209,0,1,2,36
E0002,FOOD_1_P5,FOOD_1,2020-08-31,5.222569589109762,0.8257969346554092,0,1,2,36
E0002,FOOD_1_P1,FOOD_1,2020-09-01,5.55105855430119,0.5959201647988411,1,1,2,36
E0002,FOOD_1_P4,FOOD_1,2020-09-01,5.397664840048735,0.8663438990213415,0,1,2,36
E0002,FOOD_1_P5,FOOD_1,2020-09-01,5.010301905195018,0.8217602480279218,0,1,2,36
E0002,FOOD_1_P1,FOOD_1,2020-09-02,5.692620409950009,0.6050807016914946,1,1,2,36
E0002,FOOD_1_P4,FOOD_1,2020-09-02,5.266929893306404,0.8665541199643257,0,1,2,36
E0002,FOOD_1_P5,FOOD_1,2020-09-02,4.770091228101879,0.8194714138934396,0,1,2,36
E0002,FOOD_1_P1,FOOD_1,2020-09-03,5.88818519765398,0.619608277225075,1,1,2,36
E0002,FOOD_1_P4,FOOD_1,2020-09-03,4.91837379566995,0.8668063267752466,0,1,2,36
E0002,FOOD_1_P5,FOOD_1,2020-09-03,4.68213122712422,0.8226391757926997,0,1,2,36
E0003,FOOD_1_P1,FOOD_1,2020-10-04,5.04818795014884,0.8576017355254755,1,0,0,40
E0003,FOOD_1_P2,FOOD_1,2020-10-04,4.660131744062066,0.7315502518428904,0,0,0,40
E0003,FOOD_1_P3,FOOD_1,2020-10-04,4.545738602218665,0.5214687838644706,0,0,0,40
E0003,FOOD_1_P4,FOOD_1,2020-10-04,5.231215563007301,0.8531805235453592,0,0,0,40
E0003,FOOD_1_P1,FOOD_1,2020-10-05,4.838897530841946,0.8600166327949783,1,0,0,41
E0003,FOOD_1_P2,FOOD_1,2020-10-05,4.167285186623816,0.9657283054764861,0,0,0,41
E0003,FOOD_1_P3,FOOD_1,2020-10-05,4.769751986304036,0.5296866314069092,0,0,0,41
E0003,FOOD_1_P4,FOOD_1,2020-10-05,5.295563578351415,0.8490392005169196,0,0,0,41
E0003,FOOD_1_P1,FOOD_1,2020-10-06,4.947553489209959,0.851304110354602,1,0,0,41
E0003,FOOD_1_P2,FOOD_1,2020-10-06,4.439941706620314,0.9651189905560772,0,0,0,41
E0003,FOOD_1_P3,FOOD_1,2020-10-06,4.937992914104144,0.534034208902872,0,0,0,41
E0003,FOOD_1_P4,FOOD_1,2020-10-06,5.84773850807339,0.6157800569835024,0,0,0,41
E0003,FOOD_1_P1,FOOD_1,2020-10-07,5.057391645438029,0.8559035818590599,1,0,0,41
E0003,FOOD_1_P2,FOOD_1,2020-10-07,4.586802528629907,0.9541643843022365,0,0,0,41
E0003,FOOD_1_P3,FOOD_1,2020-10-07,4.989411657644629,0.5322152264444613,0,0,0,41
E0003,FOOD_1_P4,FOOD_1,2020-10-07,5.725739642008243,0.6129669634324173,0,0,0,41
E0003,FOOD_1_P1,FOOD_1,2020-10-08,5.360164769874117,0.8581954086834431,1,0,0,41
E0003,FOOD_1_P2,FOOD_1,2020-10-08,4.639185064575369,0.9514261886424098,0,0,0,41
E0003,FOOD_1_P3,FOOD_1,2020-10-08,4.333492687678026,0.756825957223128,0,0,0,41
E0003,FOOD_1_P4,FOOD_1,2020-10-08,5.510804337673718,0.6148071891086938,0,0,0,41
E0003,FOOD_1_P1,FOOD_1,2020-10-09,5.329234469182758,0.8526264951052677,1,0,0,41
E0003,FOOD_1_P2,FOOD_1,2020-10-09,4.450035689038101,0.9575862142813266,0,0,0,41
E0003,FOOD_1_P3,FOOD_1,2020-10-09,4.118061088839417,0.7575763207156351,0,0,0,41
E0003,FOOD_1_P4,FOOD_1,2020-10-09,5.362980879873759,0.6154558728440737,0,0,0,41
E0003,FOOD_1_P1,FOOD_1,2020-10-10,5.220734131889657,0.8502791262802402,1,0,0,41
E0003,FOOD_1_P2,FOOD_1,2020-10-10,4.209457369322605,0.9603458940703259,0,0,0,41
E0003,FOOD_1_P3,FOOD_1,2020-10-10,4.034948352265444,0.7438402948754634,0,0,0,41
E0003,FOOD_1_P4,FOOD_1,2020-10-10,5.384953673207583,0.6214363330059449,0,0,0,41
E0003,FOOD_1_P1,FOOD_1,2020-10-11,4.984496636486561,0.8516028662519182,1,0,1,41
E0003,FOOD_1_P2,FOOD_1,2020-10-11,4.157319361383489,0.961569978072915,0,0,1,41
E0003,FOOD_1_P3,FOOD_1,2020-10-11,4.1082474673910925,0.7393148614049525,0,0,1,41
E0003,FOOD_1_P4,FOOD_1,2020-10-11,5.20142092930234,0.8543727740591655,0,0,1,41
E0003,FOOD_1_P1,FOOD_1,2020-10-12,4.812753299184245,0.8518588717147662,1,0,1,42
E0003,FOOD_1_P2,FOOD_1,2020-10-12,4.181133692294492,0.9666415823008764,0,0,1,42
E0003,FOOD_1_P3,FOOD_1,2020-10-12,4.299459911016919,0.739076112448345,0,0,1,42
E0003,FOOD_1_P4,FOOD_1,2020-10-12,5.4281607166967865,0.8581954086834431,0,0,1,42
E0003,FOOD_1_P1,FOOD_1,2020-10-13,4.937849524370603,0.8504073067585287,1,0,1,42
E0003,FOOD_1_P2,FOOD_1,2020-10-13,4.501696777511816,0.9690349731290149,0,0,1,42
E0003,FOOD_1_P3,FOOD_1,2020-10-13,4.503469631161752,0.7372597551782661,0,0,1,42
E0003,FOOD_1_P4,FOOD_1,2020-10-13,5.2516973459128105,0.865081644467413,0,0,1,42
E0003,FOOD_1_P1,FOOD_1,2020-10-14,5.13167228913909,0.8498944862344695,1,0,1,42
E0003,FOOD_1_P2,FOOD_1,2020-10-14,4.5582882000879605,0.9751255175950476,0,0,1,42
E0003,FOOD_1_P3,FOOD_1,2020-10-14,4.506123032386857,0.7385028822807425,0,0,1,42
E0003,FOOD_1_P4,FOOD_1,2020-10-14,5.1243210585000725,0.8689055802122244,0,0,1,42
E0003,FOOD_1_P1,FOOD_1,2020-10-15,5.329234469182758,0.8486112831840171,1,0,1,42
E0003,FOOD_1_P2,FOOD_1,2020-10-15,4.522874943261261,0.9797536747847931,0,0,1,42
E0003,FOOD_1_P3,FOOD_1,2020-10-15,4.3288895362607525,0.744172939162989,0,0,1,42
E0003,FOOD_1_P4,FOOD_1,2020-10-15,4.961585096120964,0.8774667400165729,0,0,1,42
E0003,FOOD_1_P1,FOOD_1,2020-10-16,5.332428896176805,0.8493814025905815,1,0,1,42
E0003,FOOD_1_P2,FOOD_1,2020-10-16,4.487174627750384,0.987345476239523,0,0,1,42
E0003,FOOD_1_P3,FOOD_1,2020-10-16,3.9998507157936665,0.7425562008174881,0,0,1,42
E0003,FOOD_1_P4,FOOD_1,2020-10-16,4.809008586244295,0.8867383296121307,0,0,1,42
E0003,FOOD_1_P1,FOOD_1,2020-10-17,5.231429421006405,0.8567530191579588,1,0,1,42
E0003,FOOD_1_P2,FOOD_1,2020-10-17,4.23091300500412,0.9891321880492886,0,0,1,42
